"urls","Назва","Підписів","Успішна_лог","Дата","Завершена","Категорія"
"133","https://petition.kievcity.gov.ua/petition/?pid=6853","Всім особам (особливо керівникам), причетним до організації дорожнього руху в місті, виплачувати значну частин премії за роботу в залежності від пробок. Пробки 10 - премія 0%, пробки 0 - премія 100%.",49,FALSE,"2017-10-20",FALSE,"Інше"
"134","https://petition.kievcity.gov.ua/petition/?pid=6852","НЕГАЙНО вимкнути опалення у квартирах і притягнути до відповідальності Київенерго за шахрайство",58,FALSE,"2017-10-20",FALSE,"Житлово-комунальна інфраструктура та відходи"
"135","https://petition.kievcity.gov.ua/petition/?pid=6850","Защитные столбики",41,FALSE,"2017-10-20",FALSE,"Дорожнє господарство та паркування"
"136","https://petition.kievcity.gov.ua/petition/?pid=6849","Установить защитные столбики на остатках и пешеходных переходах",64,FALSE,"2017-10-20",FALSE,"Дорожнє господарство та паркування"
"137","https://petition.kievcity.gov.ua/petition/?pid=6848","Наземний пішохідний перехід на році вулиць ""Нижній Вал"" та ""Костянтинівська"".",40,FALSE,"2017-10-20",FALSE,"Дорожнє господарство та паркування"
"138","https://petition.kievcity.gov.ua/petition/?pid=6847","Заборонити будівництво сміттєпереробних заводів на території міста Києва та поблизу",104,FALSE,"2017-10-20",FALSE,"Містобудування"
"139","https://petition.kievcity.gov.ua/petition/?pid=6845","1. Розробити програму по ремонту під'їздів у центральній частині м.Києва.2. Надати вказівки Зробити ремонт у під'зд, що знаходиться за адресою: м.Київ, вул. Велика Васильківська, будинок 47, кв. 7 (",13,FALSE,"2017-10-18",FALSE,"Житлово-комунальна інфраструктура та відходи"
"140","https://petition.kievcity.gov.ua/petition/?pid=6843","Продовження реконструкції міської кільцевої дороги від м.Вишневе до пл.Одеська",52,FALSE,"2017-10-18",FALSE,"Дорожнє господарство та паркування"
"141","https://petition.kievcity.gov.ua/petition/?pid=6842","Регулювання роботи Київенерго",269,FALSE,"2017-10-18",FALSE,"Житлово-комунальна інфраструктура та відходи"
"142","https://petition.kievcity.gov.ua/petition/?pid=6840","Ввести штраф в розмірі 170 гривень за явне навмисне викидання недопалків і дрібного сміття поза смітниками",243,FALSE,"2017-10-18",FALSE,"Житлово-комунальна інфраструктура та відходи"
"143","https://petition.kievcity.gov.ua/petition/?pid=6839","Не начинать отопительный сезон в Киеве раньше 1 ноября ! В связи с потеплением до +20 градусов.",30,FALSE,"2017-10-18",FALSE,"Житлово-комунальна інфраструктура та відходи"
"144","https://petition.kievcity.gov.ua/petition/?pid=6838","Замінити пам'ятник Ватутіна на пам'ятник королю Данилу Галицькому",48,FALSE,"2017-10-18",FALSE,"Містобудування"
"145","https://petition.kievcity.gov.ua/petition/?pid=6834","Установить знаки ""Направления движения по полосам"" на кругах Троещины по проспекту Маяковского",34,FALSE,"2017-10-18",FALSE,"Транспорт"
"146","https://petition.kievcity.gov.ua/petition/?pid=6837","Врятуємо Дніпро - душу Києва!",987,FALSE,"2017-10-13",FALSE,"Благоустрій, довкілля, тварини"
"147","https://petition.kievcity.gov.ua/petition/?pid=6836","Зробити Оболонський проспект пішохідним!",22,FALSE,"2017-10-13",FALSE,"Транспорт"
"148","https://petition.kievcity.gov.ua/petition/?pid=6835","Прозоре ведення списку громадян, що перебувають на квартирному обліку.",49,FALSE,"2017-10-13",FALSE,"Соціальна сфера (освіта, охорона здоров’я, соц. захист та ін.)"
